real_category,Status,Channel,date,num_of_ticket
Complaint::Registration::Bank Account Issue,Closed,Chat,2025-11-13,1
Complaint::Registration::Bank Account Issue,Closed,Chat,2025-11-19,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-08-20,2
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-08-22,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-08-23,6
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-08-27,2
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-09-02,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-09-10,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-09-15,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-09-17,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-09-18,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-09-20,2
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-09-26,3
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-09-30,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-10-01,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-10-02,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-10-06,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-10-07,3
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-10-08,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-10-10,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-10-27,1
Complaint::Registration::Bank Account Issue,Closed,Slack,2025-11-03,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-08-21,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-08-25,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-02,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-04,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-06,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-07,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-11,2
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-16,7
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-22,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-25,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-26,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-27,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-29,5
Complaint::Registration::KYB Issue,Closed,Chat,2025-09-30,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-01,4
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-02,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-03,3
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-04,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-06,8
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-07,5
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-08,8
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-09,5
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-10,6
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-13,3
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-14,2
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-15,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-18,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-19,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-20,2
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-23,2
Complaint::Registration::KYB Issue,Closed,Chat,2025-10-29,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-11-11,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-11-12,1
Complaint::Registration::KYB Issue,Closed,Chat,2025-11-17,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-08-27,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-09-02,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-09-03,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-09-09,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-09-14,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-09-16,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-09-18,2
Complaint::Registration::KYB Issue,Closed,Slack,2025-09-21,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-09-22,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-09-25,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-10-01,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-10-09,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-10-11,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-10-13,5
Complaint::Registration::KYB Issue,Closed,Slack,2025-10-14,2
Complaint::Registration::KYB Issue,Closed,Slack,2025-10-16,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-10-17,2
Complaint::Registration::KYB Issue,Closed,Slack,2025-10-20,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-11-04,1
Complaint::Registration::KYB Issue,Closed,Slack,2025-11-17,2
Complaint::Registration::KYB Issue,Closed,Slack,2025-11-18,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-08-27,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-09-06,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-09-07,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-09-27,2
Complaint::Registration::KYC Issue,Closed,Chat,2025-09-29,2
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-01,2
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-04,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-08,3
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-11,2
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-12,2
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-16,3
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-19,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-20,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-22,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-23,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-25,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-26,2
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-29,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-10-31,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-11-03,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-11-05,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-11-06,3
Complaint::Registration::KYC Issue,Closed,Chat,2025-11-07,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-11-08,2
Complaint::Registration::KYC Issue,Closed,Chat,2025-11-15,1
Complaint::Registration::KYC Issue,Closed,Chat,2025-11-18,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-07,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-08,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-09,4
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-12,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-13,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-15,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-18,2
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-20,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-22,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-09-24,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-02,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-04,3
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-07,2
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-09,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-10,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-11,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-13,2
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-18,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-20,2
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-21,4
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-22,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-23,2
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-24,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-28,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-29,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-10-30,2
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-03,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-04,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-05,2
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-06,3
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-07,3
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-11,2
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-12,2
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-13,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-14,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-15,1
Complaint::Registration::KYC Issue,Closed,Slack,2025-11-18,1
Complaint::Registration::KYC Issue,Waiting for Merchant Reply,Slack,2025-11-18,1
Complaint::Registration::Payment Issue,Closed,Chat,2025-09-09,2
Complaint::Registration::Payment Issue,Closed,Chat,2025-09-28,1
Complaint::Registration::Payment Issue,Closed,Chat,2025-10-11,1
Complaint::Registration::Payment Issue,Closed,Chat,2025-11-10,2
Complaint::Registration::Payment Issue,Closed,Slack,2025-08-31,1
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-02,2
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-04,3
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-06,2
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-10,1
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-11,1
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-12,1
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-16,1
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-17,2
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-19,1
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-28,1
Complaint::Registration::Payment Issue,Closed,Slack,2025-09-29,1
Complaint::Registration::Payment Issue,Closed,Slack,2025-10-02,2
Complaint::Registration::Payment Issue,Closed,Slack,2025-10-03,2
Complaint::Registration::Payment Issue,Closed,Slack,2025-10-04,2
Complaint::Registration::Payment Issue,Closed,Slack,2025-11-14,1
Complaint::Registration::Payment Issue,Closed,Slack,2025-11-15,1
Complaint::Registration::Registration Pending,Business FU,Slack,2025-11-12,1
Complaint::Registration::Registration Pending,Closed,Chat,2025-11-07,1
Complaint::Registration::Registration Pending,Closed,Chat,2025-11-12,1
Complaint::Registration::Registration Pending,Closed,Chat,2025-11-15,1
Complaint::Registration::Registration Pending,Closed,Phone,2025-11-14,1
Complaint::Registration::Registration Pending,Closed,Slack,2025-10-21,1
Complaint::Registration::Registration Pending,Closed,Slack,2025-10-29,2
Complaint::Registration::Registration Pending,Closed,Slack,2025-10-30,1
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-03,2
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-05,2
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-07,1
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-10,2
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-11,2
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-12,1
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-13,2
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-14,2
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-16,1
Complaint::Registration::Registration Pending,Closed,Slack,2025-11-18,1
Complaint::Registration::Registration Pending,Operation Inbound FU,Slack,2025-11-06,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-08-20,2
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-08-21,2
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-08-24,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-08-25,4
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-08-26,4
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-08-28,6
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-08-29,4
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-08-31,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-05,2
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-07,3
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-08,4
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-09,4
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-10,4
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-14,2
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-15,3
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-19,3
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-20,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-23,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-24,3
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-25,2
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-26,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-27,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-28,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-29,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-09-30,5
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-10-01,5
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-10-02,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Chat,2025-10-04,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Instagram,2025-08-28,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Instagram,2025-08-29,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Instagram,2025-08-31,2
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Instagram,2025-09-05,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Instagram,2025-09-24,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Instagram,2025-09-25,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Instagram,2025-09-28,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Instagram,2025-09-30,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-08-21,4
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-08-22,3
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-08-26,2
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-08-28,2
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-08-29,3
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-08-30,2
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-02,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-03,3
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-04,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-06,3
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-07,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-08,4
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-10,17
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-12,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-14,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-15,3
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-18,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-19,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-23,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-24,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-25,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-27,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-28,1
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-29,4
Complaint::Saldo::Balance Created Expired Cancelled but Deducted,Closed,Slack,2025-09-30,9
Complaint::Saldo::Balance Other Issue,Closed,Chat,2025-08-24,1
Complaint::Saldo::Balance Other Issue,Closed,Chat,2025-09-04,1
Complaint::Saldo::Balance Other Issue,Closed,Chat,2025-09-16,1
Complaint::Saldo::Balance Other Issue,Closed,Chat,2025-09-19,1
Complaint::Saldo::Balance Other Issue,Closed,Chat,2025-09-23,1
Complaint::Saldo::Balance Other Issue,Closed,Chat,2025-09-26,1
Complaint::Saldo::Balance Other Issue,Closed,Chat,2025-09-29,1
Complaint::Saldo::Balance Other Issue,Closed,Chat,2025-10-03,1
Complaint::Saldo::Balance Other Issue,Closed,Slack,2025-08-21,2
Complaint::Saldo::Balance Other Issue,Closed,Slack,2025-09-08,1
Complaint::Saldo::Expired Link,Closed,Chat,2025-10-18,1
Complaint::Saldo::Expired Link,Closed,Chat,2025-11-17,1
Complaint::Saldo::Expired Link,Closed,Slack,2025-10-13,1
Complaint::Saldo::Expired Link,Closed,Slack,2025-11-15,1
Complaint::Saldo::Other,Closed,Chat,2025-08-28,1
Complaint::Saldo::Saldo Created Expired Cancelled but Deducted,Closed,Chat,2025-09-26,1
Complaint::Saldo::Saldo Created Expired Cancelled but Deducted,Closed,Chat,2025-10-05,1
Complaint::Saldo::Saldo Created Expired Cancelled but Deducted,Closed,Chat,2025-10-08,1
Complaint::Saldo::Saldo Created Expired Cancelled but Deducted,Closed,Chat,2025-10-11,1
Complaint::Saldo::Saldo Created Expired Cancelled but Deducted,Closed,Chat,2025-10-12,4
Complaint::Saldo::Saldo Created Expired Cancelled but Deducted,Closed,Chat,2025-10-13,3
Complaint::Saldo::Saldo Created Expired Cancelled but Deducted,Closed,Chat,2025-10-15,46
Complaint::Saldo::Saldo Created Expired Cancelled but Deducted,Closed,Chat,2025-10-16,1
Complaint::Saldo::Saldo Created Expired Cancelled but Deducted,Closed,Chat,2025-10-17,1
